latitude,longitude,hhid,wilcah,geometry,distance_to_hospital_km,distance_to_clinic_km
-7.3541672,112.7222741,26508,265,POINT (112.72227409999999 -7.354167200000001),3.752633627548752,1.5130917593687863
-7.3541269,112.7222311,26509,265,POINT (112.72223109999999 -7.3541269),3.7579384426182965,1.508622827233266
-7.3540442,112.7220712,26510,265,POINT (112.7220712 -7.354044199999998),3.770289252147773,1.4996781010651759
-3.7124216,128.1703537,45405,454,POINT (128.1703537 -3.7124215999999994),2.087566270181758,2.9097934884017636
-3.7124397,128.1706101,45401,454,POINT (128.17061009999998 -3.712439700000001),2.0661246044334916,2.889921082320731
-3.7121613,128.1708888,45407,454,POINT (128.1708888 -3.7121613000000004),2.0225948141694587,2.8460785242938904
0.7246834,124.2914666,38710,387,POINT (124.2914666 0.7246833999999999),2.5234614739518557,102.75568113274672
0.8373089,123.8800741,37609,376,POINT (123.88007409999999 0.8373088999999999),49.67206598770844,90.00728089404618
0.8365253,123.8801665,37610,376,POINT (123.88016650000002 0.8365252999999999),49.63708385704683,89.98778607798947
0.8794747,123.459392,38209,382,POINT (123.459392 0.8794746999999999),53.621937839989734,51.4149608363218
0.8796445,123.4589086,38210,382,POINT (123.4589086 0.8796444999999999),53.59359602535909,51.38724349142809
-6.3011575,106.8630605,14506,145,POINT (106.8630605 -6.301157500000001),0.28263431517325766,1.1991320662284017
-6.3010717,106.8634666,14505,145,POINT (106.86346659999998 -6.3010717),0.3142478338378557,1.2266551643566614
-6.3013121,106.863343,14507,145,POINT (106.863343 -6.301312099999998),0.28427907286139514,1.1964321204239006
0.725075,124.2911263,38703,387,POINT (124.29112629999997 0.7250749999999999),2.581129289442427,102.74352002088598
0.7252867,124.29091,38704,387,POINT (124.29090999999998 0.7252867),2.6148109822855687,102.73911918698705
0.72483,124.29104,38701,387,POINT (124.29104 0.7248299999999999),2.5683612491198384,102.77110454718212
0.8784168,123.4593167,38208,382,POINT (123.4593167 0.8784168),53.5386679557529,51.33064896648105
0.8772269,123.4587783,38201,382,POINT (123.45877829999998 0.8772269000000001),53.40684452787368,51.198069346341896
-7.3638766,112.6902395,26602,266,POINT (112.6902395 -7.3638766),3.891428152957706,4.289782745321712
-7.3640201,112.6900545,26605,266,POINT (112.69005449999999 -7.3640201),3.867267263445654,4.298271327738092
-7.3639464,112.6901092,26604,266,POINT (112.69010919999998 -7.3639464000000014),3.8774644323160934,4.2924283789105315
-7.3642659,112.689806,26607,266,POINT (112.68980599999999 -7.364265899999999),3.8296595042042583,4.315544328601018
-7.5075991,112.7099466,26410,264,POINT (112.7099466 -7.5075991),4.0961408390379574,3.844853662244048
2.3242502,99.0132553,1605,16,POINT (99.01325529999998 2.3242501999999994),18.819615085870076,42.012115920769475
2.3242407,99.0086653,1603,16,POINT (99.0086653 2.3242406999999994),18.442162808535624,41.80879955734052
2.9368933,99.0219061,2001,20,POINT (99.0219061 2.9368933),18.970879383879026,3.461646860825056
2.9370304,99.0217975,2010,20,POINT (99.02179749999999 2.9370304000000003),18.987133340455223,3.4614573712938483
-6.3135349,106.9123347,14408,144,POINT (106.91233469999999 -6.3135349),1.0375719032209543,2.386765972565746
-6.3145413,106.9131912,14407,144,POINT (106.9131912 -6.3145413),1.1841116536459388,2.3456669691823544
-6.313489,106.9123532,14405,144,POINT (106.9123532 -6.313489000000001),1.0356468341083735,2.3829094600499303
-7.3539708,112.721975,26501,265,POINT (112.721975 -7.353970799999999),3.7803597561823126,1.4917481904364651
-6.3011267,106.8631214,14503,145,POINT (106.8631214 -6.301126699999999),0.28888306095641364,1.2050224919749501
-6.3012011,106.8629613,14504,145,POINT (106.8629613 -6.301201099999999),0.2732632161188295,1.1902547505530574
-6.3011779,106.8630707,14508,145,POINT (106.8630707 -6.3011779),0.28115157937953295,1.1974969161804019
-6.3135272,106.9128795,14403,144,POINT (106.9128795 -6.3135272),1.0826303750370216,2.3304550455554134
-6.3135737,106.9123273,14404,144,POINT (106.91232729999999 -6.3135737),1.039895134971488,2.38918344474389
-6.3128437,106.9137376,14402,144,POINT (106.9137376 -6.3128437),1.1128440705693408,2.2129228814429913
-3.4042502,119.2973389,43602,436,POINT (119.29733889999997 -3.4042502),12.35803757956965,117.71720112019435
-3.4045065,119.2976007,43603,436,POINT (119.29760069999999 -3.4045064999999997),12.37745404828344,117.70883955709684
-3.4042027,119.2984048,43604,436,POINT (119.29840479999999 -3.4042027000000004),12.47296919433799,117.61559197881553
-3.4048303,119.299305,43609,436,POINT (119.299305 -3.4048303),12.54853989393411,117.57122394479165
-3.4048501,119.298628,43606,436,POINT (119.29862800000001 -3.4048500999999995),12.475722328521703,117.63507563115448
-1.7719071,101.2608885,6808,68,POINT (101.2608885 -1.7719071),45.333608578188795,35.85806613168759
-1.7713086,101.259886,6802,68,POINT (101.259886 -1.7713086),45.2526832061703,35.965009885509204
-1.771515,101.260965,6806,68,POINT (101.260965 -1.7715149999999997),45.35694935002617,35.89430435405991
-3.3951815,119.3056096,43910,439,POINT (119.30560959999998 -3.3951814999999996),13.55479449974513,116.39042132225873
-3.3947977,119.3050605,43904,439,POINT (119.30506050000001 -3.3947977),13.51231284139058,116.41771196416163
-3.3954165,119.304585,43905,439,POINT (119.304585 -3.3954164999999996),13.43870306874951,116.4999571135494
-3.3976183,119.303945,43909,439,POINT (119.30394500000001 -3.3976183),13.288536891991663,116.69513345368856
-3.3543902,119.1261067,43503,435,POINT (119.12610670000001 -3.354390199999999),11.736166184590674,131.36643537972384
-3.3542021,119.1259028,43502,435,POINT (119.1259028 -3.3542020999999997),11.766687730589211,131.3770998045668
-3.3539231,119.1254323,43508,435,POINT (119.12543229999999 -3.3539230999999994),11.823557762293897,131.40959247065592
-3.350688,119.1249364,43506,435,POINT (119.12493639999998 -3.3506880000000003),12.142108740138044,131.29519033352489
-6.3127166,106.9137194,14406,144,POINT (106.9137194 -6.312716599999999),1.1032697693231936,2.2095036073288536
-6.2768396,106.7926462,13803,138,POINT (106.7926462 -6.2768396),0.6082040839140431,0.14640352970168913
-8.7378287,116.4530103,30208,302,POINT (116.45301029999999 -8.7378287),7.832054534904007,8.374828551206235
-8.7386282,116.4530535,30201,302,POINT (116.45305350000001 -8.738628199999999),7.89384141293129,8.324623948537214
-8.3850165,116.5421406,30407,304,POINT (116.54214060000001 -8.385016499999999),17.957286107099556,28.979877302757917
-8.3852224,116.5423499,30408,304,POINT (116.5423499 -8.385222399999998),17.98957420921948,28.97310932968928
-8.3850628,116.540338,30404,304,POINT (116.54033800000002 -8.3850628),17.794522077568764,28.86692417707884
-6.8532673,109.130848,24907,249,POINT (109.13084799999999 -6.853267299999999),3.5976704581781536,46.91585696634334
-0.577073,117.1498255,36408,364,POINT (117.1498255 -0.5770729999999998),8.437923572308923,7.391288668475481
-0.5775776,117.1497783,36409,364,POINT (117.1497783 -0.5775776000000001),8.493383046982057,7.403022590138136
-0.5765207,117.151401,36410,364,POINT (117.151401 -0.5765206999999999),8.394769896742677,7.541584238030828
-8.7380054,116.4534146,30209,302,POINT (116.4534146 -8.7380054),7.879346355019116,8.326006255357266
-6.313636,106.9120549,14409,144,POINT (106.91205489999999 -6.313636),1.022584471748424,2.4198793781781047
-6.3134226,106.9123445,14410,144,POINT (106.9123445 -6.313422600000001),1.0299600194914318,2.3809998763637092
-6.3136342,106.9123146,14401,144,POINT (106.91231459999999 -6.3136342),1.0434500025183135,2.3930837649620815
-0.1794375,116.8748844,35710,357,POINT (116.8748844 -0.1794375),26.747080153458505,0.48109753994504656
-6.2768433,106.7926678,13806,138,POINT (106.79266779999999 -6.2768432999999995),0.60647144882139,0.14532213207690053
-6.2773222,106.7925764,13808,138,POINT (106.79257639999999 -6.2773222),0.5699980461981583,0.09970974239195689
-6.2766978,106.7926718,13809,138,POINT (106.7926718 -6.276697799999998),0.6195757499181419,0.16093022466620338
-0.1427905,115.6310376,35402,354,POINT (115.6310376 -0.1427905),1.8187799272230298,5.283922358788625
-0.1432288,115.6312316,35403,354,POINT (115.6312316 -0.1432288),1.777260921862944,5.285210545210334
-0.1360778,115.6364325,35401,354,POINT (115.63643250000001 -0.1360778),2.721342712340774,6.143952022175493
-3.7052507,128.169643,45502,455,POINT (128.169643 -3.7052507),1.8027740138870398,2.5210808211067444
-3.7050038,128.1699367,45504,455,POINT (128.16993669999997 -3.705003800000001),1.764217978839684,2.479493157984183
-3.7052969,128.1694216,45506,455,POINT (128.1694216 -3.705296899999999),1.8279190767410132,2.545407578368421
-6.2769686,106.7926494,13805,138,POINT (106.7926494 -6.276968600000001),0.5962976838538023,0.13253769965867016
-6.2769732,106.792645,13807,138,POINT (106.792645 -6.276973199999999),0.5961732100046568,0.13220754961738368
-6.2769615,106.7926443,13801,138,POINT (106.79264430000002 -6.276961499999999),0.5972746030489933,0.13347285878920553
-6.2172084,106.8250316,14202,142,POINT (106.82503159999999 -6.217208399999998),0.8828072465206594,0.8267689007562729
-6.2173628,106.8245675,14201,142,POINT (106.82456749999999 -6.217362800000001),0.9257707065175279,0.8028867858755142
-6.217424,106.8247439,14209,142,POINT (106.82474389999999 -6.217423999999999),0.9049747923884254,0.7982960975330745
0.4980474,101.4307662,5107,51,POINT (101.4307662 0.4980474),1.1783695265729208,1.1586901576636892
0.4977743,101.4307132,5109,51,POINT (101.43071319999999 0.4977742999999999),1.2079901097582366,1.1852028079541344
0.5038971,101.4543852,5401,54,POINT (101.4543852 0.5038971),0.5052924486008692,0.5428701789198235
0.5038257,101.4542354,5402,54,POINT (101.45423539999999 0.5038257),0.5006230053329496,0.5415272944965539
0.5045609,101.4546406,5404,54,POINT (101.45464059999999 0.5045608999999998),0.5746897937748047,0.6045444562853419
0.5045241,101.4545793,5403,54,POINT (101.4545793 0.5045240999999999),0.5713457583704836,0.6024525018760237
0.5437898,101.4238691,5307,53,POINT (101.4238691 0.5437897999999999),1.7698035244199266,1.4399171623640443
-0.1434289,115.6308131,35406,354,POINT (115.63081309999998 -0.1434289),1.7437309481201628,5.233661119729603
-3.7042601,128.169858,45509,455,POINT (128.169858 -3.7042600999999995),1.7542711928904264,2.4514116349858703
-3.7049368,128.1697361,45510,455,POINT (128.16973609999997 -3.704936800000001),1.784073243707347,2.4961667437394004
-3.5462969,128.3332818,45101,451,POINT (128.3332818 -3.5462969),12.735822924776935,20.301029367959067
-3.7121732,128.1703987,45408,454,POINT (128.1703987 -3.7121731999999983),2.0669243699233117,2.8876529237577375
-3.705062,128.169796,45507,455,POINT (128.169796 -3.7050619999999994),1.7809973510364614,2.496405098262245
-3.7049183,128.1699722,45508,455,POINT (128.16997220000002 -3.7049183),1.7580633514289241,2.4716971344161105
-3.6882942,128.1871926,45304,453,POINT (128.18719259999997 -3.6882942000000005),0.676929754620437,0.8094522467256917
-3.687841,128.1877314,45302,453,POINT (128.1877314 -3.687841),0.6258355527207287,0.8378789427903647
-3.5467516,128.3320504,45109,451,POINT (128.3320504 -3.5467516),12.603180248251595,20.16112508688795
-3.546567,128.3327146,45103,451,POINT (128.33271459999997 -3.546567),12.66989538966512,20.23249432226497
-3.5470666,128.3325431,45106,451,POINT (128.3325431 -3.5470666),12.616973608063814,20.183679299077
-3.7121924,128.170358,45409,454,POINT (128.170358 -3.712192400000001),2.071838421431141,2.8924677540468826
-3.712635,128.1707737,45410,454,POINT (128.1707737 -3.712635),2.065223650886195,2.8911880414951265
0.5087037,101.4408086,5204,52,POINT (101.44080859999998 0.5087037),0.4930652727229408,0.4717471880554508
0.4978505,101.430804,5106,51,POINT (101.43080399999998 0.4978505),1.1957878098854788,1.1721462452297295
-3.7051252,128.1698111,45501,455,POINT (128.16981109999998 -3.7051252000000003),1.7811248380694935,2.498066535866652
0.9626329,124.8124491,38505,385,POINT (124.81244910000001 0.9626329),37.29950825959038,55.861904799098475
0.879565,123.45887,38202,382,POINT (123.45886999999999 0.879565),53.58455500334758,51.37815430746852
0.8785574,123.4590276,38203,382,POINT (123.45902760000001 0.8785573999999998),53.52450503653871,51.316898514503194
-3.7048951,128.1699476,45505,455,POINT (128.16994759999997 -3.7048950999999986),1.760099809640671,2.472998562369158
0.5085055,101.4406884,5201,52,POINT (101.44068839999998 0.5085055000000002),0.5024074964363375,0.4467574082534987
0.5086896,101.440766,5205,52,POINT (101.44076599999998 0.5086896),0.4913285753698744,0.4672785877689242
0.5082097,101.4405759,5207,52,POINT (101.44057589999998 0.5082097),0.5224392364799161,0.4151665611783016
0.5440433,101.4240333,5303,53,POINT (101.42403329999999 0.5440432999999999),1.7794150794757317,1.4386553138677391
0.5436859,101.4239965,5305,53,POINT (101.4239965 0.5436859),1.7517736985615222,1.4218490548311875
-6.6002889,107.7282809,21201,212,POINT (107.7282809 -6.600288899999998),32.488910152412416,20.021698302059573
-6.6026518,107.7261902,21204,212,POINT (107.7261902 -6.602651799999999),32.29315766295224,20.32970637526773
-6.6023496,107.7259582,21207,212,POINT (107.72595819999998 -6.602349599999998),32.287085031471754,20.30222945886523
-6.3588965,107.8514677,21102,211,POINT (107.8514677 -6.358896499999998),41.672804269953396,12.127808540129259
-6.3588947,107.8511279,21106,211,POINT (107.8511279 -6.358894699999999),41.63523296733068,12.09812506583094
-6.359239,107.8505428,21109,211,POINT (107.85054279999999 -6.359238999999999),41.56623934020255,12.023070221449354
-6.8036308,107.9197388,20903,209,POINT (107.91973879999999 -6.8036308000000005),6.021691842046389,21.39046154186564
-6.9071001,107.5357552,22005,220,POINT (107.5357552 -6.9071001),2.330223051089432,0.5208396872569345
-6.9069838,107.5356268,22004,220,POINT (107.53562679999999 -6.9069838),2.3399319259954723,0.5062076344659002
-6.9066585,107.5357885,22009,220,POINT (107.5357885 -6.906658499999999),2.312086476428904,0.47232964811820216
-6.6023501,107.7257859,21205,212,POINT (107.72578589999999 -6.6023501),32.26839983580864,20.306456801095383
-6.6027621,107.7261108,21210,212,POINT (107.72611079999999 -6.602762100000001),32.278233022208454,20.34368231579897
-6.3590001,107.8506487,21105,211,POINT (107.85064869999998 -6.3590001),41.58090939775863,12.048866749176383
-6.2173617,106.8247883,14204,142,POINT (106.8247883 -6.2173617000000005),0.9025200165225832,0.8058478356606715
-6.5999466,107.7284692,21209,212,POINT (107.7284692 -6.599946599999999),32.50118852137701,19.979832252314658
-6.5996164,107.7285206,21202,212,POINT (107.72852060000001 -6.5996163999999995),32.49891485228343,19.942445665969604
-6.6004712,107.7280254,21203,212,POINT (107.72802539999999 -6.6004712),32.46551896256468,20.047591637872323
-8.6642249,116.5598256,30307,303,POINT (116.55982559999998 -8.664224900000004),1.3519125984458868,13.458887688221196
-8.6627986,116.5617892,30304,303,POINT (116.56178919999999 -8.6627986),1.5176003059190664,13.68669168016728
-8.6638332,116.5607283,30310,303,POINT (116.56072829999998 -8.6638332),1.394344460569084,13.53562788670966
-1.7717554,101.2603913,6810,68,POINT (101.2603913 -1.7717554000000002),45.28774732102085,35.896380050994324
-3.7872876,102.2566464,9001,90,POINT (102.2566464 -3.7872876000000004),3.3829306619938624,1.8872005885674987
0.8843633,99.606455,1501,15,POINT (99.606455 0.8843632999999997),5.180517136188539,65.3083940563768
0.883155,99.6047867,1504,15,POINT (99.60478669999999 0.883155),4.9550008374265095,65.3149202727137
-1.7721675,101.2614033,6807,68,POINT (101.2614033 -1.7721675),45.37708623524958,35.807969407648976
-0.8616016,134.0653093,46909,469,POINT (134.0653093 -0.8616016),57.93175525988187,227.65869197892823
-0.8630079,134.0649884,46908,469,POINT (134.0649884 -0.8630079),57.9271581349096,227.66931528235898
-0.8618626,134.0646965,46901,469,POINT (134.0646965 -0.8618626),57.87044800293445,227.7214715623479
-1.7717412,101.2614733,6801,68,POINT (101.26147329999999 -1.7717411999999997),45.40104859182426,35.84800513966821
-0.8620423,134.0655345,46907,469,POINT (134.0655345 -0.8620423),57.965842381466025,227.62619846486544
-0.8617683,134.0650842,46910,469,POINT (134.06508419999997 -0.8617683),57.910756855241885,227.68050826967396
-0.8613633,134.0650259,46905,469,POINT (134.06502590000002 -0.8613632999999999),57.89568178099003,227.694032388658
-6.2173342,106.824598,14207,142,POINT (106.824598 -6.217334199999998),0.9235684748802349,0.8064198467668701
-6.2173833,106.8245588,14208,142,POINT (106.8245588 -6.217383299999999),0.9259687796069886,0.8005059352398027
-6.217239,106.824293,14210,142,POINT (106.82429299999998 -6.217239),0.9591474311631659,0.8142327568283877
-6.2768505,106.7926949,13802,138,POINT (106.79269490000001 -6.276850500000002),0.6040704300025911,0.14373569744213463
-6.2767637,106.7927066,13810,138,POINT (106.7927066 -6.2767637),0.6112997592713133,0.15283265928418616
-6.2770309,106.7928432,13804,138,POINT (106.79284319999998 -6.2770309),0.5780484560593973,0.12041838222297954
-6.3595834,107.8517179,21110,211,POINT (107.8517179 -6.359583399999999),41.69204354984212,12.102713466758388
-6.3589306,107.8507138,21103,211,POINT (107.8507138 -6.3589306),41.58897388807436,12.05937502113519
-6.3589215,107.8509409,21108,211,POINT (107.8509409 -6.358921499999999),41.61421179264447,12.079887791597058
-3.5463134,128.3329643,45108,451,POINT (128.3329643 -3.5463134),12.709551400176862,20.271727317255245
-3.546523,128.332564,45107,451,POINT (128.332564 -3.546523000000001),12.661548337398449,20.222089432415707
-3.54636,128.3334317,45110,451,POINT (128.33343169999998 -3.546359999999999),12.742657148619593,20.310108727044476
-3.5465067,128.3324783,45102,451,POINT (128.3324783 -3.5465066999999997),12.656114977763439,20.21558399418648
-3.5465156,128.3325038,45105,451,POINT (128.3325038 -3.5465155999999998),12.657410627769847,20.217246575257764
-3.7048016,128.1698135,45503,455,POINT (128.1698135 -3.7048015999999997),1.772149889182772,2.4817916778212687
-3.4874893,119.0110061,43707,437,POINT (119.01100609999999 -3.4874892999999996),0.7150814133794186,149.71386595823597
-3.4871285,119.0115723,43703,437,POINT (119.0115723 -3.487128499999999),0.7158582134514626,149.63916745488424
-3.4873048,119.0113525,43704,437,POINT (119.01135249999999 -3.4873048),0.717989149626703,149.67018049377972
-8.3848013,116.5399977,30410,304,POINT (116.5399977 -8.384801300000001),17.746635384493985,28.871349942592527
-7.0100171,113.8790454,27404,274,POINT (113.87904539999998 -7.010017099999999),20.17639669065801,2.4474518695129874
-3.4051458,119.2978795,43601,436,POINT (119.29787949999998 -3.4051457999999997),12.38643394913899,117.72266315246817
-3.3947535,119.3055183,43906,439,POINT (119.30551830000002 -3.3947535),13.561796576620878,116.37251047602801
-3.3955485,119.304979,43907,439,POINT (119.30497899999997 -3.3955484999999994),13.474797579442331,116.47154190320151
-3.3540889,119.1255095,43510,435,POINT (119.12550949999999 -3.3540888999999994),11.80372598926547,131.4103463114235
-3.3535513,119.1253635,43509,435,POINT (119.12536349999999 -3.3535512999999995),11.860845424727973,131.39756895998568
-3.3517442,119.1252183,43507,435,POINT (119.12521829999999 -3.3517442),12.029643656586039,131.32053184552092
-3.4875636,119.0116176,43705,437,POINT (119.0116176 -3.4875636),0.7584154591320191,149.65899556597824
-3.4875217,119.0116717,43709,437,POINT (119.01167170000001 -3.4875216999999994),0.7579857170931882,149.6514449760333
-3.4876759,119.0114608,43708,437,POINT (119.01146080000001 -3.4876758999999993),0.759233291214164,149.68037125220644
-3.4046734,119.2975154,43610,436,POINT (119.2975154 -3.4046733999999996),12.36292202865656,117.72707506639892
-3.4047874,119.2975334,43607,436,POINT (119.29753340000002 -3.4047874),12.361127387999632,117.73247290448013
-0.869835,134.0810833,47004,470,POINT (134.0810833 -0.8698349999999999),59.834279436912986,225.78095884198282
-0.8681967,134.081645,47002,470,POINT (134.081645 -0.8681967000000002),59.85892839443018,225.74754978171018
-0.8688367,134.081175,47007,470,POINT (134.081175 -0.8688367),59.821898837935144,225.78813602420018
0.5113953,117.5424673,36001,360,POINT (117.5424673 0.5113953000000001),1.1367118961583034,3.453209178038171
0.5115191,117.5408556,36002,360,POINT (117.5408556 0.5115190999999999),1.0186133729753624,3.4205831249091
0.5117979,117.5415209,36003,360,POINT (117.54152090000001 0.5117979),1.0916021304610621,3.46850064561326
-6.3360934,107.3125583,21404,214,POINT (107.31255829999999 -6.3360934),1.520221878122937,0.1717811534897425
-6.255666,106.7921303,14109,141,POINT (106.79213030000001 -6.255666),1.0613162795258564,0.19608197196446617
-6.2553981,106.7920705,14110,141,POINT (106.7920705 -6.2553981),1.034882076758099,0.19324052938554231
-6.2557507,106.7922226,14107,141,POINT (106.79222259999999 -6.255750700000001),1.0752565595042975,0.20613695632696633
-7.5073505,112.7097194,26406,264,POINT (112.70971939999998 -7.507350500000001),4.115047590074525,3.8380520051406264
-7.5068968,112.7098721,26404,264,POINT (112.7098721 -7.506896799999998),4.168743218510751,3.7873897627525737
-7.507353,112.7095848,26405,264,POINT (112.70958479999999 -7.507353),4.1103073922669235,3.847453530825958
-7.3887852,112.7232346,26103,261,POINT (112.7232346 -7.388785200000001),0.5929538477789141,5.300660789859018
-7.3892497,112.7238655,26101,261,POINT (112.7238655 -7.389249700000002),0.548287269578792,5.290951839824638
-7.3894067,112.7235503,26102,261,POINT (112.72355029999999 -7.389406699999998),0.5875523183809258,5.327666918760012
-7.3892671,112.7231174,26104,261,POINT (112.72311739999999 -7.3892671000000005),0.6102447410811807,5.348983942622687
-6.2174965,106.8249541,14203,142,POINT (106.8249541 -6.2174965),0.880209352630104,0.7935503974477985
-6.2174102,106.8247386,14205,142,POINT (106.82473859999999 -6.217410199999999),0.9060226775926291,0.7997554558871002
-6.217493,106.8245207,14206,142,POINT (106.82452069999998 -6.217492999999999),0.9262436986819713,0.7878666298869617
-6.255815,106.7921083,14103,141,POINT (106.79210829999998 -6.255814999999999),1.0719876935737396,0.19355463184728827
-6.2556417,106.7920267,14105,141,POINT (106.7920267 -6.255641699999999),1.05151073880559,0.18471989368375014
-6.2556363,106.7922674,14106,141,POINT (106.7922674 -6.2556363),1.0693178899445175,0.2115002105682731
0.4977528,101.4310318,5102,51,POINT (101.4310318 0.4977528),1.1940425250895723,1.1637284117110946
0.5083592,101.4406006,5210,52,POINT (101.44060059999998 0.5083592),0.510089513184966,0.4284483237944586
0.5437599,101.4239538,5308,53,POINT (101.42395379999999 0.5437599),1.7611142689505233,1.4300921062264584
-7.0103317,113.8785224,27408,274,POINT (113.8785224 -7.0103317),20.15549681224823,2.3813603554515383
-7.011271,113.8782759,27410,274,POINT (113.8782759 -7.011271000000001),20.20413039828958,2.3259207551409276
-7.0103492,113.8783351,27409,274,POINT (113.8783351 -7.010349200000001),20.141053131449702,2.3608622751976642
-7.0113681,113.8824986,27403,274,POINT (113.8824986 -7.011368099999999),20.566828768226543,2.7805525456748024
-8.4446168,118.7459195,30609,306,POINT (118.7459195 -8.4446168),1.5604875625621408,2.00583564491377
-8.4445923,118.7455228,30606,306,POINT (118.7455228 -8.444592299999996),1.532217242435816,1.976038062548836
-8.4454659,118.746499,30602,306,POINT (118.74649899999999 -8.445465899999999),1.5405204846222478,1.9898540387143677
-0.8703942,134.0821328,47006,470,POINT (134.0821328 -0.8703941999999998),59.961298537735665,225.65589252477213
-0.8701843,134.0818695,47009,470,POINT (134.0818695 -0.8701843000000001),59.92785910541468,225.68846924614888
-0.1428744,115.632474,35404,354,POINT (115.63247399999999 -0.1428744),1.8564473467489309,5.428190143413247
-0.142715,115.6330061,35405,354,POINT (115.63300609999999 -0.142715),1.8934844597833411,5.4897566639745845
0.5112749,117.5418751,36008,360,POINT (117.5418751 0.5112749000000001),1.0787173714259393,3.4223483293031367
-6.3356783,107.3126033,21403,214,POINT (107.3126033 -6.335678299999999),1.473816928686309,0.1921312327889427
-6.3360889,107.312552,21409,214,POINT (107.312552 -6.336088900000001),1.5197079909787576,0.1726301347838551
0.5113337,117.541105,36009,360,POINT (117.54110500000002 0.5113337000000001),1.0222504846213127,3.407065760734713
0.5115866,117.5426058,36010,360,POINT (117.54260579999999 0.5115866),1.1623418285839437,3.477989509612545
-0.1435106,115.6313284,35407,354,POINT (115.63132840000002 -0.1435106),1.7500362458669951,5.283436987188001
-0.3596761,117.2672454,35507,355,POINT (117.2672454 -0.3596761),19.156661393638295,11.48162944597545
-0.3593037,117.2678303,35509,355,POINT (117.2678303 -0.3593037),19.23228911596061,11.446182936660039
-0.3593954,117.2683008,35504,355,POINT (117.2683008 -0.3593953999999999),19.262921454594355,11.461317382526442
-0.3589977,117.2668933,35506,355,POINT (117.2668933 -0.3589977),19.18117027329597,11.403039466995242
-0.5768394,117.1497203,36405,364,POINT (117.1497203 -0.5768393999999999),8.410956086062141,7.372467425939439
-0.1425784,115.6321487,35410,354,POINT (115.63214869999999 -0.1425784),1.8760723553330028,5.407166390962984
-0.1427398,115.6320627,35409,354,POINT (115.6320627 -0.1427398),1.856030820290499,5.39146058275986
-0.5765717,117.1512912,36403,364,POINT (117.1512912 -0.5765717),8.399035053633064,7.5314505482872525
-0.5767925,117.1507748,36406,364,POINT (117.15077480000001 -0.5767925000000002),8.417244896840094,7.483323527136409
0.5114033,117.5420417,36004,360,POINT (117.54204170000001 0.5114033),1.1020377093358142,3.441061925906331
0.51121,117.5409983,36005,360,POINT (117.54099830000001 0.5112099999999998),1.0040877654833993,3.390855603644638
0.5123567,117.54302,36006,360,POINT (117.54302 0.5123566999999999),1.2540584158314152,3.5733254787736195
-6.2560859,106.7918124,14101,141,POINT (106.7918124 -6.2560858999999995),1.0733903139009424,0.1648515289608217
-0.8701359,134.0814856,47003,470,POINT (134.0814856 -0.8701358999999999),59.88491820481315,225.73152359519582
-3.2962916,128.9573785,44903,449,POINT (128.9573785 -3.2962916),86.71583992373449,94.60029117615288
-3.2962629,128.957579,44906,449,POINT (128.957579 -3.2962629000000003),86.73740112311583,94.62186181865624
-3.2965546,128.9574923,44909,449,POINT (128.9574923 -3.2965546),86.7148368085913,94.5993334913345
-6.2553916,106.7920514,14108,141,POINT (106.79205139999999 -6.2553916),1.0328891186073335,0.1913101350504405
-7.5306259,112.4177495,26703,267,POINT (112.4177495 -7.530625899999999),6.1322657033610195,8.872842233075971
-7.5309243,112.417725,26702,267,POINT (112.41772499999999 -7.5309243),6.165388693387871,8.902614855490965
-7.5298375,112.418049,26704,267,POINT (112.41804899999998 -7.529837500000001),6.038214865970302,8.780243882518038
-0.8616416,134.0648372,46904,469,POINT (134.0648372 -0.8616416000000001),57.88105197508198,227.7098849515752
-0.8612228,134.0637478,46906,469,POINT (134.06374779999996 -0.8612228),57.75305854649642,227.83699495781772
-0.8697418,134.0808561,47001,470,POINT (134.08085609999998 -0.8697417999999998),59.80741188203097,225.80755376827338
-0.8699653,134.0809617,47005,470,POINT (134.0809617 -0.8699652999999999),59.82395936273183,225.7920827142584
-0.8697271,134.0806081,47010,470,POINT (134.0806081 -0.8697270999999998),59.78004404234921,225.8350807943028
-0.8614235,134.0640421,46903,469,POINT (134.0640421 -0.8614235),57.78951773088311,227.80111754187897
-6.3473271,106.7991849,13710,137,POINT (106.7991849 -6.347327100000001),1.6568384147390425,1.287995733567524
-6.3473954,106.7998718,13709,137,POINT (106.79987179999999 -6.347395400000001),1.5829168299406375,1.2138770187751704
-6.347115,106.7996696,13708,137,POINT (106.79966959999999 -6.347114999999999),1.5996940628806244,1.2310400322082533
-6.335545,107.312685,21401,214,POINT (107.312685 -6.335544999999998),1.4590851584153244,0.19505492123436502
-6.33557,107.31264,21402,214,POINT (107.31263999999999 -6.33557),1.4617697634834321,0.19683578167447704
-6.3357491,107.3122372,21405,214,POINT (107.3122372 -6.335749099999998),1.4815670884129113,0.22139392443067107
-6.3355383,107.3137134,21410,214,POINT (107.3137134 -6.3355383000000005),1.4656328213134666,0.13772582504186703
-6.0060437,107.2378323,21302,213,POINT (107.23783229999998 -6.0060437),28.22463115784801,5.572396823848989
-6.0060567,107.23755,21301,213,POINT (107.23754999999998 -6.0060567),28.212689849551122,5.577265762848287
