latitude,longitude,hhid,wilcah,distance_to_road_m
-6.2881999,106.9007978,14703,147,3.1300391742883664
-8.5239229,115.1265013,29507,295,41.90838144997984
-8.5225279,115.1290777,29505,295,33.63343440920695
-8.5233555,115.1303874,29509,295,57.65741563970687
-7.068739,113.455503,27205,272,24.915341821593287
-7.0687743,113.4561878,27206,272,26.093824917064037
-7.0699394,113.4558153,27207,272,43.12632231806292
-6.2720118,106.813813,13902,139,29.521473728115325
-6.2716268,106.8138967,13907,139,7.429315884357112
-6.2713994,106.815441,13903,139,13.369309872823079
-8.384757,116.5401149,30403,304,11.545131225983084
-8.3846276,116.540273,30402,304,1.7096152774754918
-8.6639698,116.5609335,30301,303,25.47720390434285
-8.6632318,116.5619634,30302,303,6.733781199260098
-8.6631747,116.5619195,30303,303,13.934145244897646
-8.4442743,118.7461918,30601,306,35.378544840529564
-8.444738,118.7464568,30608,306,9.288632082616198
-8.4441963,118.7461797,30603,306,40.57439019260833
-8.5239667,115.1287367,29501,295,28.983951417816662
-8.5229083,115.1259983,29506,295,93.24617788717651
-8.5231933,115.1260917,29503,295,81.73970412709916
-8.6360641,116.2284759,29907,299,21.326398556689817
-8.6355683,116.2269279,29901,299,16.33909773258997
-8.6362559,116.2282974,29902,299,7.31974651684399
-8.7596448,116.4918383,30509,305,17.83622610083155
-8.7608418,116.4899497,30502,305,8.661650409697774
-8.7612687,116.489929,30503,305,38.223584755854205
-8.7376533,116.4537628,30202,302,22.36876825326595
-8.7370724,116.453905,30203,302,9.056847932256334
-8.7382227,116.4522565,30205,302,55.905809803649106
-8.3851612,116.5403335,30401,304,28.525616169901042
-6.2888365,106.9007227,14707,147,18.529198115892676
-6.2888642,106.9004901,14704,147,0.006758461038175698
-6.2884773,106.9003116,14706,147,19.253225285875946
-6.2715624,106.8138937,13908,139,13.29356276602388
-6.271778,106.8136842,13905,139,15.106371277993052
-6.271936,106.813691,13906,139,31.985311315000356
-0.8047567,134.0415017,47501,475,43.20324548056674
-0.80409,134.0415983,47503,475,31.73824458804327
-0.80391,134.0417683,47505,475,54.09870416689223
-6.0062398,107.2372744,21309,213,0.44998611074778067
-6.3380905,107.0386093,21608,216,20.016778765927363
-6.271556,106.8134999,13909,139,3.516465137762985
-6.2715351,106.8138731,13904,139,11.073439484045176
-6.2722321,106.8135913,13910,139,13.461973612163549
-8.7595448,116.491789,30504,305,12.98198381884891
-8.7608206,116.4911916,30505,305,4.642883573162316
-8.7619596,116.4898693,30506,305,101.56223933994553
-8.7379795,116.4536538,30204,302,12.53027261432753
-8.738276,116.453216,30206,302,7.584618862117877
-8.7381991,116.4532249,30207,302,0.6983961476668794
-8.3853362,116.5380193,30406,304,30.603533478255542
-8.3849264,116.5415161,30405,304,33.9797745651989
-8.38489,116.5413461,30409,304,16.06012672083413
-8.6641142,116.560657,30305,303,2.98098665652629
-8.663716,116.5606148,30306,303,8.772513335452578
-8.6637456,116.5605386,30308,303,11.973609685580616
-8.6359431,116.2282917,29904,299,15.031562654966901
-8.6357507,116.2272519,29905,299,20.921105561534453
-8.6367584,116.2283732,29906,299,26.797711060177864
1.3740409,124.7131324,37807,378,15.68320001562122
1.3738554,124.7130999,37806,378,12.068708129417663
1.3736259,124.7131668,37805,378,19.766148823554392
1.3733964,124.7130303,37808,378,24.941356476947526
-0.803987,134.041071,47509,475,20.257237538631486
-4.4780227,102.9374495,8103,81,0.7384656740142017
-4.4777105,102.9374625,8104,81,5.446623270243004
-4.476792,102.9367305,8101,81,13.663913608363309
0.5650236,97.807807,2505,25,8.887784166028668
0.565405,97.8108467,2502,25,17.596969069364356
0.56494,97.8095967,2506,25,7.407120290528006
-6.2716633,106.84001,14010,140,4.114114811884697
-2.23514,104.4805817,10702,107,16.46390458153055
-2.23484,104.4809617,10703,107,16.872111390547268
-2.2345133,104.481315,10706,107,13.100212579959631
-2.2323733,104.48137,10709,107,6.140699774395793
-2.235575,104.4803167,10701,107,21.264305836416
-2.2348233,104.48111,10704,107,25.753172074804176
-2.2342983,104.4812033,10705,107,13.362920937392746
-2.233995,104.4814128,10707,107,25.120203813379458
-6.0059409,107.237345,21303,213,33.115496126027836
-6.00561,107.23711,21306,213,27.97602888173037
-6.3146641,107.186774,21507,215,14.865713907502824
-6.3362983,107.31269,21408,214,11.721147942228892
-6.313325,107.187895,21510,215,10.919400092602524
-3.6443232,133.750722,46803,468,22.68406520189125
-3.6442054,133.750085,46808,468,13.9755033589121
-2.0971511,132.8666034,46804,468,110259.20169553951
-0.8042683,134.0410667,47507,475,5.128197972507657
-0.8035033,134.041435,47506,475,47.03964466913594
-0.803935,134.0414033,47510,475,44.62147087989468
-6.9286575,109.1973019,24102,241,12.294726016486456
-6.3388457,107.0383985,21602,216,46.297729664705905
-6.315095,107.1869633,21506,215,4.009106118614671
-3.2962472,128.9576979,44905,449,30.85845654226429
2.3248149,99.0129354,1606,16,0.7606529092284781
2.3235091,99.0086441,1607,16,10.295051273818396
2.3233327,99.0086828,1604,16,6.497963288993137
-2.936382,119.3634297,44107,441,0.5820603316132622
-3.2963366,128.9572343,44910,449,13.80386890826368
-6.3392862,107.0377387,21601,216,6.506349391154904
-2.9368231,119.3664732,44108,441,20.244270799423038
-2.9368331,119.3668811,44105,441,26.194073788785182
-2.9362871,119.3632939,44106,441,3.1813509177517263
-7.1542051,113.4650132,27102,271,6.243501809474604
-3.3054326,128.9724077,45005,450,15.376113348679594
-0.4723433,101.7467483,4507,45,120.4239645977515
-7.3533732,112.7211183,26507,265,15.110430670033352
-3.2171894,128.9797048,44809,448,16.568095660403987
-3.2172231,128.9800816,44808,448,12.803908577593177
-3.218464,128.9784382,44807,448,3.9991578170025863
-3.1025136,130.4871789,45201,452,48.066277656862816
-3.1019534,130.4870526,45202,452,80.20102551217182
-3.1024205,130.4869156,45203,452,50.95941704553402
-3.1030449,130.4864709,45204,452,28.136662737733005
-1.2442783,116.8423317,36304,363,0.3439837661549695
-0.9720883,117.05293,35905,359,48.71593203485224
-1.2437077,116.8433536,36305,363,18.845509897429316
-2.8711133,119.1358696,44001,440,10.444392487623853
-2.8727926,119.1347536,44003,440,5.377442231294797
-2.8724104,119.1351704,44004,440,18.305322579670616
-6.0060614,107.2370964,21305,213,9.209022269483771
-6.314532,107.1875965,21503,215,2.3458689951933924
-6.3145648,107.1877147,21505,215,1.3433348343870033
-6.3123434,107.1890422,21509,215,16.567415263532816
-6.3390403,107.0373094,21607,216,45.60472485818631
-6.3391418,107.0373913,21606,216,33.03676512703148
-6.3388698,107.0373341,21610,216,50.62035089686828
-6.0060833,107.2376117,21304,213,31.985639028300906
-6.0063054,107.2369317,21310,213,22.903040712970473
-0.272261,103.5949705,4710,47,15.583435607747038
-0.2731053,103.5951705,4701,47,2.1379046486011837
-0.2718661,103.5957341,4702,47,5.087372704802429
-0.2723828,103.5955669,4703,47,5.359470920123886
-0.2705808,103.5961168,4709,47,3.5638626953077646
-0.4732564,101.7456034,4501,45,8.468481100499929
-0.4728918,101.7456057,4503,45,5.950421624179782
-0.4727277,101.7460551,4508,45,44.42570840084458
-0.2731743,103.595184,4707,47,5.98447937435668
-0.271155,103.595569,4706,47,1.0926225799456895
-0.4773267,101.7499183,4502,45,9.531212447929994
-1.258865,116.8963983,36201,362,9.311514320033309
-1.2588005,116.8966831,36202,362,0.04230581644127211
-1.2590191,116.8969134,36203,362,8.298884172207929
-3.3071384,128.9721365,45009,450,75.08632255731067
-0.4765787,101.7483822,4510,45,4.225246900595552
-0.4723617,101.74684,4509,45,130.68294783904193
-0.3656085,101.608803,4606,46,3.0296050011467006
-0.3601749,101.5991113,4601,46,7.163122947099525
-0.3629768,101.6023156,4602,46,32.13540741258507
-0.3626039,101.6024871,4604,46,74.0565952197316
-3.2179146,128.9794717,44803,448,29.694645587766168
-0.3629636,101.6023133,4609,46,32.92536997486619
-0.3611672,101.5994727,4608,46,53.769469375840124
-0.3629186,101.6024757,4610,46,49.732092732535655
-3.2181825,128.9784264,44810,448,21.186316019293546
-0.4790667,101.750265,4504,45,16.328989645534172
-0.4800333,101.7506582,4505,45,24.370081148063328
-0.4725383,101.7463657,4506,45,78.42707056400596
-0.3609701,101.6001055,4605,46,13.086182607686098
-0.3630243,101.6021865,4603,46,17.90366336322392
-0.3653083,101.608319,4607,46,42.803396320612244
-0.2730005,103.5952293,4704,47,4.332522418280762
-0.2712892,103.5955245,4705,47,2.3652088812270966
-0.2711963,103.5955313,4708,47,0.9758635355910826
-4.2871938,102.7452327,8710,87,11.41377157338983
-4.4771017,102.93684,8106,81,6.670010484518665
-4.4778167,102.9376267,8105,81,14.418527081316979
-4.4768833,102.9369117,8108,81,6.628464949180465
-6.2707815,106.8414637,14002,140,23.412509180576855
-6.2710701,106.8419628,14003,140,22.660671429113094
-6.2711911,106.8422639,14005,140,19.255082330714274
-6.2160284,106.9108753,14607,146,0.6490154249316197
-6.2160215,106.9108128,14609,146,2.713845895078719
-6.2160001,106.9109818,14608,146,6.983224729115902
-2.9371466,119.3663118,44104,441,19.617215529471682
-2.9367452,119.3659981,44102,441,20.009326457728832
-2.9370667,119.365095,44103,441,2.529297394034055
-2.8715609,119.1358649,44007,440,19.75424681346615
-2.8725233,119.134965,44010,440,1.9317396412395722
-2.8722241,119.1347507,44009,440,28.863060170952636
-3.5291256,118.9646051,43401,434,216.42418072639228
-3.5301184,118.9663769,43410,434,9.872997465325122
-3.5323033,118.9663575,43408,434,23.151152208972317
-3.101986,130.4870926,45209,452,82.0161595032902
-0.1427311,115.6324834,35408,354,8.56318085244145
0.5112372,117.5418616,36007,360,1.1949327638443483
-1.243661,116.8432075,36307,363,10.944669724583479
-0.973105,117.0542633,35904,359,14.173396301830222
-1.2590867,116.8965533,36209,362,31.888650484221486
-1.2587736,116.8967959,36205,362,2.349223370413209
-0.5775197,117.1497417,36404,364,26.555697880756924
-10.1388785,123.6908325,30707,307,20.702272532214366
-10.1410302,123.6899317,30708,307,24.93661396263235
-10.1407769,123.6901438,30709,307,41.69220199197328
-4.28713,102.74492,8709,87,7.7248201095545515
-4.287365,102.74526,8703,87,0.18086182653596605
-0.8041269,134.0417413,47502,475,29.76494229256207
-0.8041232,134.0420551,47504,475,32.654034577783385
-0.803791,134.0413688,47508,475,57.732085474265354
-0.9727503,117.0539001,35908,359,11.25344734749924
-0.9728956,117.0547847,35909,359,26.21603221238638
-0.973025,117.054193,35910,359,8.18068579227019
-1.2588624,116.8965338,36204,362,7.319037784270808
-1.2587846,116.8966159,36206,362,2.083681208635142
-1.2437703,116.8430988,36302,363,20.86413307257572
-1.2436659,116.843162,36301,363,10.615308530620085
-1.2434886,116.8432529,36303,363,7.103079750498754
-6.2709368,106.841557,14007,140,7.131472108829003
-6.2712406,106.841346,14001,140,2.034155023462778
-6.2712868,106.8423151,14008,140,17.43782830849195
-3.1023717,130.487205,45205,452,64.11579491493883
-3.1028199,130.4862894,45206,452,7.763343846732026
-3.1027889,130.4869607,45207,452,12.365314619085433
-3.217196,128.9795606,44804,448,26.121783922963036
-1.9109288,113.3864458,33707,337,3.195245404573873
-1.9108708,113.3862883,33708,337,2.8557258830605816
-1.9108422,113.3854632,33709,337,29.974681919238215
-1.9110866,113.3850003,33710,337,53.5598009106095
-1.9104153,113.3833151,33703,337,49.920564872791175
-2.0278377,112.8025618,33204,332,29.473183163401796
-2.028048,112.8007677,33202,332,12.653905797039824
-2.0280596,112.8008093,33201,332,13.756932011897986
-2.026907,112.7993668,33208,332,13.43573979219525
-2.026913,112.7993311,33207,332,15.681499936844512
-7.5607192,109.1984312,22304,223,17.485311416794936
-2.1824905,112.7585603,33104,331,24.9618170994542
-2.1820463,112.758539,33109,331,23.688296132744952
-2.1854319,112.7568185,33105,331,7.612512996107424
-2.1630075,112.7864297,33101,331,8.153772529616099
-2.1616595,112.7831847,33102,331,0.07455650269059957
-1.9111495,113.3871681,33702,337,3.8161067490938794
-1.9106758,113.3855182,33701,337,10.457016065638
-1.9103485,113.3853789,33704,337,19.045587761266972
-1.910413,113.383432,33705,337,46.39573109934366
-1.910605,113.3834243,33706,337,67.30768312611698
0.5441802,127.8717205,45903,459,5.938248772244349
0.547176,127.8736122,45904,459,46.80557921594116
-6.2366942,106.8973303,14304,143,11.358488451640847
-6.2371487,106.8967076,14310,143,1.9238912258793672
-6.2373949,106.8967755,14302,143,20.50178047411023
0.5439665,127.8717974,45905,459,26.314719156146463
-2.4565716,119.1837776,44201,442,51.651747239808316
-2.457277,119.1837883,44202,442,23.593845693234496
-2.4564261,119.1836604,44206,442,44.74236325883105
-2.4568108,119.1838402,44204,442,40.366711680406176
-6.3390109,107.0373488,21605,216,43.361238509906904
-6.3398305,107.0378888,21603,216,12.877464860626734
-6.33992,107.0378567,21609,216,12.504384106590816
-6.3142667,107.186855,21501,215,26.495135363651208
-6.3141995,107.1867454,21504,215,27.940549457257433
-6.3140433,107.1875317,21508,215,5.4874336167316455
-3.9244762,102.3813397,8902,89,20.47212462269639
-3.9244977,102.3810088,8909,89,3.5123474176064224
-3.924471,102.3812376,8905,89,15.816716618887238
-3.9244084,102.3787782,8903,89,1.7510686311265355
-3.9239174,102.3784562,8901,89,48.6427176853576
-3.9242533,102.3789,8907,89,17.05848501402352
-4.4603817,102.976785,8002,80,0.2824446950813815
-4.4596583,102.9776567,8001,80,25.759965541601172
-4.4599067,102.9776383,8004,80,4.518984005219631
3.2378288,99.2596942,1808,18,13.85168783570543
3.1274305,99.1415343,1908,19,10.97529286339279
3.1274239,99.1413294,1910,19,11.8371367733074
3.2368332,99.2609711,1802,18,30.241645092372355
0.2438512,127.9166149,45803,458,20.43151725748631
0.2442358,127.916239,45801,458,25.14292769304408
0.2440549,127.9159669,45804,458,11.56365918096291
0.2441617,127.9156317,45806,458,26.294506167940785
-0.8538304,131.2530046,47701,477,4.3593935887864825
-0.8537525,131.2522004,47710,477,7.243247915027009
-0.8533157,131.2525393,47708,477,27.687595958313896
-4.2872509,102.7447005,8706,87,34.429040445664384
-0.8530933,131.25274,47705,477,8.941494042911188
-0.8536033,131.2533767,47707,477,19.820699766399336
-0.85361,131.253305,47703,477,19.27100346468482
-7.5307679,112.4181538,26709,267,3.2242643503431605
-7.0104469,113.8787264,27405,274,3.818261128294249
-7.530754,112.4178955,26710,267,7.4374764489347935
-7.5304493,112.4178629,26708,267,10.900280632465142
-6.2159505,106.9108415,14604,146,5.851155495583724
-6.2160694,106.9109853,14606,146,1.8478227990948444
-6.2151483,106.9115004,14610,146,8.33611305272158
-6.2160129,106.9108199,14605,146,1.5155951002096841
2.3394811,125.3847135,38304,383,8.541402492872225
2.7297395,125.4069296,38405,384,44.902830377939644
2.7301117,125.407325,38407,384,3.0998753606306693
2.7300983,125.4073876,38408,384,0.9609750315653217
-7.0107839,113.8798228,27407,274,11.119217455288705
-7.0113347,113.8794425,27406,274,8.996473748130962
-2.2329223,104.4818847,10708,107,3.929494266601134
-2.2335546,104.4794466,10710,107,22.93772275147733
-3.3743944,102.0869391,8601,86,19.98460877927489
-3.3751018,102.0861628,8603,86,12.012492991211145
-3.3744505,102.0876321,8607,86,19.785398322534885
-6.2708862,106.840612,14006,140,4.447453124107
-6.2709125,106.8398743,14009,140,17.537803215504493
-6.215924,106.9108194,14603,146,7.58755530495344
-6.2162253,106.9103807,14602,146,15.26412744251999
-6.2158855,106.9109275,14601,146,16.34266343652286
-6.2707463,106.8408684,14004,140,24.048849122022055
-8.4450786,118.7463329,30607,306,9.482791327133924
-8.4446675,118.7463284,30605,306,1.692883975785255
-8.4445562,118.7457584,30604,306,16.73586240535765
-8.5246091,115.1280323,29502,295,23.052571314621684
-3.8898967,102.3749152,8807,88,9.595222467971661
-3.8875083,102.3728433,8808,88,2.8772661460829294
-3.8869984,102.3714751,8809,88,20.107586979783505
-3.8886429,102.3731942,8810,88,15.548574436396551
-4.4605367,102.9767333,8003,80,6.785411624452806
-4.4602183,102.97736,8005,80,11.722644853515206
-4.4609967,102.97784,8008,80,66.20108257384041
-3.3740983,102.0870183,8604,86,11.722514160453638
-3.37412,102.0869483,8605,86,5.112008051451921
-3.3722483,102.0876617,8606,86,6.41410430255445
-3.8881267,102.372475,8803,88,17.868942449488383
-3.8877067,102.3725017,8804,88,22.313043649969188
4.145558,117.9055196,37006,370,41.631158447606985
4.1452276,117.9054955,37007,370,6.938742564563399
4.1459851,117.90745,37005,370,38.03995880004487
-10.1762853,123.5885234,31708,317,22.98496589485064
-0.8868999,131.2656465,47601,476,4.344462082778718
-0.8870821,131.2657366,47610,476,4.313825769502673
-0.8871521,131.2655652,47606,476,5.604106381117347
-6.2365951,106.8973997,14303,143,3.8367197696165642
-6.2370976,106.8969104,14305,143,16.580956828336937
-6.2371479,106.8967022,14309,143,1.3840294218681308
4.145614,117.90767,37008,370,7.699732047403048
4.1448357,117.9059496,37009,370,48.880194709666135
4.1456357,117.9073498,37010,370,2.3837819154464728
0.4978889,101.4308049,5101,51,0.954697998691142
0.498177,101.4307543,5105,51,17.441874366257217
-7.0107157,113.8783273,27402,274,5.541406296796657
-7.010773,113.8786056,27401,274,36.456176759897666
-7.0175569,113.7651239,27305,273,19.563105719020808
-7.0161614,113.7629067,27306,273,77.91105969659341
-7.0176139,113.7653235,27304,273,23.987587122813462
-7.1309199,113.4358459,27005,270,161.16224025529363
-7.1304893,113.4357021,27006,270,137.5162570923281
-7.1310802,113.4362162,27007,270,119.3607508566424
-7.0685492,113.4555629,27201,272,7.228382944505005
-7.0688554,113.4563315,27202,272,17.564199717262028
-7.0694639,113.4563792,27203,272,5.235006101856004
2.9371185,99.0218023,2009,20,23.183895873575352
2.9371103,99.0204489,2003,20,7.611725122277169
-6.2367647,106.8975164,14301,143,26.255788438419774
-3.1366167,101.573785,8502,85,14.067059591385705
-3.137002,101.5739209,8506,85,13.159999690624646
-3.1367478,101.576644,8510,85,8.27488202494288
-2.456468,119.1835661,44210,442,33.583487886436686
-2.456845,119.18383,44205,442,40.761020241814435
3.6064881,125.5080329,38004,380,62.72368640384209
3.6070741,125.5073695,38003,380,17.968020243698067
3.6071867,125.507465,38002,380,29.00894970931776
3.6074354,125.5084241,38001,380,4.053909552132031
2.729292,125.4062175,38406,384,16.630908297593834
-6.236665,106.8975717,14307,143,18.099812174060094
-6.2400466,106.897453,14306,143,10.59979884884436
-6.2373931,106.8970184,14308,143,22.974789094878055
-7.7241383,131.1855067,44504,445,25.659055848194015
-7.991349,131.3301123,44607,446,5.074817012121822
-7.9918529,131.3296087,44605,446,0.6200211207071402
-7.9917164,131.3299649,44609,446,7.215438507275211
-7.7236232,131.1867903,44503,445,0.38060616624451427
-7.7240204,131.1855014,44506,445,12.82530754324972
-0.8876085,131.2653498,47602,476,0.37143549951707555
-0.8872624,131.2653762,47604,476,3.582936536149514
-0.8868785,131.2657493,47608,476,3.272600234692409
-1.0341962,131.2898043,47304,473,16.88295689539361
-1.0338549,131.2891703,47305,473,18.800319742008046
-1.0333392,131.288373,47309,473,16.71585879364911
-7.1550266,113.4641895,27106,271,3.946169027666423
-7.1550506,113.4642213,27105,271,8.32001534332667
-7.1545509,113.4653846,27104,271,3.9801250133637223
-7.1543121,113.4653174,27103,271,7.825183485027526
-6.5973281,106.787676,21702,217,24.898947016640538
-6.5971233,106.787592,21704,217,6.205012046647103
-6.5971884,106.7874056,21705,217,6.065735065661575
-3.3961733,104.8022417,11304,113,58.231524873187915
-3.3957786,104.8030675,11301,113,30.206435352450203
-3.3958832,104.8035334,11307,113,82.43666620233928
-3.3951933,104.8035701,11310,113,78.38108703590638
-1.7577033,119.3991717,44410,444,8.826464148031706
-2.4567309,119.1836922,44207,442,43.281003915344805
-6.6631933,106.8365117,21801,218,19.67652258933328
-6.6628304,106.8370492,21805,218,25.999459831469697
-6.6631945,106.8353086,21810,218,7.613220206043106
-6.5972683,106.787845,21706,217,25.748295712370712
-6.5969779,106.7875884,21708,217,0.8063022090121118
-10.1747172,123.5889708,31709,317,28.30661549780879
-10.1764943,123.5882979,31707,317,4.8389834221197034
-10.170316,123.5840382,31607,316,2.1464089739165004
-0.6177893,114.5732103,34001,340,2.210220289930676
-0.6180172,114.5733336,34002,340,25.52846429002984
-0.6177073,114.5737613,34003,340,1.2756706309425196
-0.6178052,114.5739372,34005,340,18.55488970218865
-0.6164825,114.57237,34004,340,30.61995607146387
-6.6634364,106.8354065,21807,218,7.204266941603666
-6.597115,106.7874117,21707,217,0.7185931513706576
-3.8864317,102.3707333,8802,88,2.183228316579588
-6.5974965,106.7874454,21703,217,12.783306092159968
-6.6628232,106.8366375,21804,218,0.8348961807787418
-3.3450107,104.7874975,11204,112,32.45730018949999
-3.3450401,104.7879242,11203,112,8.619057445976898
-3.3444198,104.7883291,11201,112,78.01654909944445
-3.3445506,104.788057,11202,112,57.02984289438575
3.1270706,99.1419084,1903,19,1.8841761132266783
3.1275245,99.1421017,1905,19,23.291296859404707
3.1277731,99.14118,1907,19,28.293786390025627
2.9371955,99.0218106,2005,20,31.808580360298723
2.9369382,99.0211177,2004,20,17.552085706714134
2.937293,99.0210781,2008,20,21.57968613386595
-4.2872051,102.7451428,8702,87,3.5374192212951256
-4.2870591,102.7447462,8707,87,15.523723976548533
-4.28681,102.7442667,8708,87,30.80549996642036
-4.2870383,102.745066,8701,87,10.941156625328555
-4.4601301,102.9769274,8006,80,1.4868791374597865
-4.4601793,102.9778347,8007,80,1.9136017580981333
-4.4601983,102.9791203,8010,80,14.988346408753198
-4.4776086,102.9364696,8109,81,16.785977906517783
-4.4767717,102.9373952,8110,81,27.43238640060753
-4.4771447,102.9368551,8102,81,10.787183472924202
-3.8860083,102.36947,8805,88,6.097582930378628
4.1466404,117.9069634,37004,370,89.29964809509498
4.1582199,117.8996378,36903,369,7.488811898925497
4.1561853,117.899022,36902,369,2.344866851239583
4.1596489,117.8970502,36910,369,27.63372437461204
-3.9236807,102.381256,8906,89,5.35078892668849
-3.3746751,102.0871426,8608,86,0.8397156140766951
-3.3747987,102.0868365,8609,86,3.4284539105444396
-3.3730377,102.0868418,8610,86,20.337453460719203
-3.7876691,102.2570112,9007,90,2.0422429615042867
-3.7871381,102.2566701,9006,90,2.674734008320499
-3.7879244,102.256849,9010,90,14.51610255648595
-3.7878689,102.2565443,9003,90,14.451743037293337
-3.1017796,130.4873148,45210,452,51.71903945099894
-1.0332146,131.2886926,47306,473,18.33066315056341
-1.0339087,131.2897714,47307,473,14.990511771023252
-1.0343244,131.2894477,47310,473,32.440372036627394
-3.79483,102.288125,9108,91,15.936419760716896
-3.788067,102.256716,9002,90,1.6199278699152098
-3.7945945,102.2881632,9103,91,20.72456584483933
-3.7948934,102.2880252,9101,91,3.240922036805405
-3.7926764,102.287809,9106,91,26.234598891737
-1.7581626,119.404663,44403,444,0.7258072128800381
-1.7577264,119.4028201,44404,444,0.772821208194271
-1.7575487,119.402316,44405,444,7.893902166695203
-1.7606055,119.407327,44406,444,19.379084981689346
-3.794915,102.2884417,9102,91,10.504670361830499
-3.7928222,102.2877099,9105,91,6.616378861956007
-1.5672053,119.3755663,44305,443,1.094672300298452
-1.7579617,119.4030517,44409,444,22.293862368074397
-1.7578883,119.4032283,44408,444,11.91236578010015
-3.9243533,102.3813233,8908,89,31.567446721023984
-3.9245453,102.3808855,8910,89,3.2942651338331133
-3.1357413,101.5750854,8503,85,12.122764683768837
-3.1353297,101.5736494,8505,85,149.33140061287088
-3.1387817,101.5748317,8501,85,12.882496019216003
-1.5677877,119.3752589,44309,443,3.9206206588640033
-1.5678317,119.37521,44310,443,9.056001051799107
-3.7877317,102.2571017,9004,90,11.470022250068153
-3.7873717,102.2566767,9005,90,17.676110488176757
-3.7946204,102.2881657,9104,91,22.856404819059065
-3.7948567,102.2885617,9109,91,3.216631815986741
-3.793035,102.288085,9107,91,2.8671229329142682
-6.66319,106.8352167,21808,218,1.7012942810045195
-6.6628459,106.8363302,21809,218,22.233321425314497
-6.6627617,106.83654,21803,218,10.141220012810981
0.5640722,97.8076862,2501,25,4.8656030669087595
0.5660733,97.809178,2507,25,7.2526758781398
0.5085932,101.4402445,5203,52,23.662389086551112
0.5094099,101.4405235,5209,52,7.411810922841516
-3.1369017,101.5736467,8504,85,4.5649906614625255
-3.137315,101.5742517,8507,85,9.566326105265375
-3.1353467,101.5741867,8508,85,111.63802802229789
0.5441134,101.4237833,5309,53,3.9009841570203725
0.5442929,101.4237762,5302,53,5.461091540556675
0.5038292,101.4543498,5406,54,0.17639796844553648
0.5061783,101.4538267,5409,54,9.259853242991042
0.5060867,101.4538926,5410,54,21.1386487450955
-6.6627087,106.8363765,21802,218,28.670672464109536
-0.5282067,114.5094583,34109,341,7.0520658114119055
-0.5281851,114.5096441,34108,341,10.804680861412384
-0.528416,114.5092983,34110,341,35.378312754650395
-0.5277783,114.5090983,34106,341,12.081168846064783
-0.528065,114.50965,34107,341,19.48029710267408
-1.2744479,131.2807081,47206,472,8.14412968436806
-1.2742235,131.278867,47204,472,7.78362344637112
-1.2744588,131.2787656,47205,472,18.473523412302715
-3.4937867,102.5189001,8301,83,25.78610612616322
-1.2742994,131.2807139,47209,472,8.400600019108301
-1.2742608,131.2804789,47202,472,12.166994927093771
-1.274179,131.2787324,47207,472,12.66213420397544
-0.853815,131.2530467,47702,477,2.839043344624636
-0.8537917,131.2522833,47704,477,2.3243093234170344
-0.85324,131.25278,47706,477,25.347600984441915
-6.4510172,106.8426831,19104,191,15.10897979268178
-0.8532731,131.25296,47709,477,23.74794799928413
-0.887045,131.2659083,47607,476,7.6732339815743185
-1.0340162,131.2891783,47302,473,0.8800420730604346
-1.2741716,131.2812667,47210,472,22.433809858691554
-0.8869667,131.2659866,47603,476,8.747088344507267
-0.8867603,131.265783,47605,476,2.2627804694139098
-0.8871099,131.2654318,47609,476,9.030468971805737
-1.0337825,131.2893513,47301,473,27.512417831641436
-1.0340672,131.2892613,47303,473,4.494572296132738
-1.0334166,131.288569,47308,473,5.4033437853240285
-1.274416,131.2798444,47203,472,11.234589207054576
-1.2743572,131.280271,47208,472,0.28966334271733934
-1.2745759,131.281246,47201,472,21.178842664786952
4.1579869,117.8998099,36907,369,0.4399548076332215
4.156242,117.8996641,36909,369,4.847565314453445
4.157638,117.9000619,36901,369,11.255435584740464
-10.1690546,123.5841317,31608,316,62.0070544275302
-10.1692165,123.5841069,31609,316,45.595594226869515
-1.2438253,116.8433881,36306,363,32.36739996082689
-3.4933783,102.5188933,8306,83,11.135155339021065
-3.4934807,102.5190878,8303,83,5.649385262001332
-3.493605,102.51876,8302,83,17.107884594974824
-3.4933283,102.518645,8305,83,9.43647193519061
-3.395996,104.803491,11306,113,77.97523121358654
-1.5673469,119.3755666,44301,443,16.774671301318712
-1.567786,119.3756551,44302,443,1.7848154114541481
-1.5678312,119.3753667,44303,443,8.230450221140664
-1.566683,119.3757597,44304,443,35.28655246415593
-6.1847112,106.5936481,17901,179,4.629366747108617
-3.4561053,102.5293177,8206,82,6.024542717057251
-3.4565511,102.5301349,8208,82,2.554265428093171
-3.493515,102.5186233,8307,83,11.308706465259792
-3.49358,102.51881,8308,83,12.985549534453453
3.3038465,117.591986,37207,372,6.844989665676522
3.3045953,117.5912803,37208,372,21.022956653203266
3.3043747,117.5915515,37209,372,20.732204607832628
-3.4934267,102.5186083,8304,83,2.218463136802822
-3.4935117,102.5184433,8309,83,5.779966885888367
-5.8920131,132.8883771,44704,447,8.271508036511262
-3.4560167,102.5300683,8201,82,7.056007945189506
-3.45931,102.5300583,8204,82,13.211640507702826
-1.293276,114.8461536,33602,336,52.15908695216122
-1.292581,114.8457659,33601,336,25.96973202793576
-1.2927717,114.8462301,33603,336,19.077329636813623
-1.2922263,114.8461578,33604,336,24.63216594993721
-1.2931697,114.8467664,33605,336,92.76483959429727
-3.2155636,104.7382607,11401,114,21.37630123400096
