latitude,longitude,hhid,wilcah,geometry,count_electric_power_plant_within_1km,count_refinery_within_1km,count_port_within_1km,count_oil_n_gas_within_1km,count_other_within_1km,count_mine_within_1km,count_mineral_processing_plant_within_1km,count_smelting_plant_within_1km,count_electric_power_plant_within_3km,count_refinery_within_3km,count_port_within_3km,count_oil_n_gas_within_3km,count_other_within_3km,count_mine_within_3km,count_mineral_processing_plant_within_3km,count_smelting_plant_within_3km,count_electric_power_plant_within_5km,count_refinery_within_5km,count_port_within_5km,count_oil_n_gas_within_5km,count_other_within_5km,count_mine_within_5km,count_mineral_processing_plant_within_5km,count_smelting_plant_within_5km,count_electric_power_plant_within_10km,count_refinery_within_10km,count_port_within_10km,count_oil_n_gas_within_10km,count_other_within_10km,count_mine_within_10km,count_mineral_processing_plant_within_10km,count_smelting_plant_within_10km,distance_to_closest_electric_power_plant_km,distance_to_closest_refinery_km,distance_to_closest_port_km,distance_to_closest_oil_n_gas_km,distance_to_closest_other_km,distance_to_closest_mine_km,distance_to_closest_mineral_processing_plant_km,distance_to_closest_smelting_plant_km
-8.6367584,116.2283732,29906,299,POINT (116.2283732 -8.6367584),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.488797891151712,700.1517082064402,64.64912537134617,19.00658836401837,33.734186279845154,80.54925787035214,211.07823139705187,80.20136423150569
1.3740409,124.7131324,37807,378,POINT (124.7131324 1.3740409),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.975763172346024,375.57011356348664,207.39598740754118,26.794507615417714,61.37175845008838,25.088950049657747,442.4571828636499,302.1996970601902
1.3738554,124.7130999,37806,378,POINT (124.7130999 1.3738554),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.962963750713026,375.55177868483594,207.38319282030258,26.776541810551677,61.35078873097384,25.103501975905353,442.4445132276928,302.2045034808981
1.3736259,124.7131668,37805,378,POINT (124.71316679999998 1.3736259),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.939090123830656,375.53659427386435,207.37792634242737,26.76214818803985,61.326827882434756,25.11164201912807,442.42072297415933,302.19854860779196
1.3733964,124.7130303,37808,378,POINT (124.7130303 1.3733964000000003),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.930543886917846,375.5071695820453,207.35260640150187,26.73289704057752,61.29910155687095,25.13855109946616,442.4123465013398,302.21520018163585
-0.803987,134.041071,47509,475,POINT (134.041071 -0.8039869999999999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777.9666296683096,208.24844222100552,273.42109107220716,208.35323779133964,140.24883003175012,462.75944294453615,741.73138233037,670.1339249371093
-4.4780227,102.9374495,8103,81,POINT (102.9374495 -4.478022699999999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.38453765377325,351.33512488212324,94.63963994716681,173.13868435264183,20.994151300227447,116.06075455570229,141.8140462075022,382.96266652857224
-4.4777105,102.9374625,8104,81,POINT (102.9374625 -4.477710499999999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.36817893686973,351.3444329481215,94.61741273804084,173.12248569039826,20.991987513370212,116.03414733605479,141.80275015496926,382.9768673444004
-4.476792,102.9367305,8101,81,POINT (102.9367305 -4.476792),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.3975054366071,351.45344443423323,94.48825556528918,173.15241528397578,21.07169068538385,116.01408286815479,141.85178994911288,383.09545790210734
0.5650236,97.807807,2505,25,POINT (97.807807 0.5650235999999998),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.28593355993965,525.5696896470449,169.17140731274637,371.92744359251964,175.36968984729913,175.56258785897523,340.85616190745134,360.5944085836514
0.565405,97.8108467,2502,25,POINT (97.81084670000001 0.5654050000000002),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.945186350552,525.5797812483067,168.9212367921219,371.7961101727582,175.07425795299105,175.26691972075656,340.58297336228026,360.3860757625645
0.56494,97.8095967,2506,25,POINT (97.80959669999999 0.5649399999999999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.08819112224094,525.6095018258791,169.05034520134728,371.8831446247815,175.21643519982962,175.40915623342048,340.67834682153114,360.501282745477
-6.2716633,106.84001,14010,140,POINT (106.84000999999999 -6.2716633),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.028871267827583,33.49762133459022,17.638568266889582,17.638568266889582,18.762273170470024,53.01204929637916,11.344351165411213,43.23241787677197
-2.23514,104.4805817,10702,107,POINT (104.4805817 -2.2351399999999995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.32167799208557,393.0317431620444,77.46422762955116,57.49883859340132,171.15705521446054,127.02358228544537,80.00268760677208,453.90407260270877
-2.23484,104.4809617,10703,107,POINT (104.4809617 -2.23484),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.36963528085408,393.04466640414074,77.41545197244962,57.55192481163651,171.1101394356503,126.9701255428884,79.9538379002623,453.91906526052344
-2.2345133,104.481315,10706,107,POINT (104.48131499999998 -2.2345133),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.41906872921712,393.0615340544411,77.36890549303284,57.60525871970063,171.06571087559686,126.91769466285085,79.90720543841853,453.9379395588098
-2.2323733,104.48137,10709,107,POINT (104.48136999999998 -2.2323732999999994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.63854199028302,393.2760746374323,77.3093642517863,57.787636456765455,171.02341389261068,126.7903038021775,79.84690177760928,454.1564435527133
-2.235575,104.4803167,10701,107,POINT (104.48031669999999 -2.235575),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.26534690169532,392.999837127549,77.50396012916542,57.443023646931735,171.19362923946528,127.07377057898022,80.04255034062616,453.8703269346655
-2.2348233,104.48111,10704,107,POINT (104.48111 -2.234823299999999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.37817757208103,393.03953075384334,77.39895098970095,57.56428899951522,171.09354039772668,126.95500084112186,79.93734325209896,453.91456124310963
-2.2342983,104.4812033,10705,107,POINT (104.4812033 -2.2342983),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.435702292343,393.0884841183416,77.37560467346076,57.61489191231457,171.074343589619,126.91608456541262,79.91381937243975,453.9648121988423
-2.233995,104.4814128,10707,107,POINT (104.4814128 -2.233995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.4761216261239,393.10960366193,77.34525956579328,57.65563973608017,171.0461427982043,126.87873730460952,79.883383970137,453.9873126909689
-6.0059409,107.237345,21303,213,POINT (107.237345 -6.005940899999999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.964775168112364,48.884059826190246,43.69786585302213,13.44325650811187,56.00042442485695,104.49144362525736,40.344625118649375,89.87022895219832
-6.00561,107.23711,21306,213,POINT (107.23710999999999 -6.00561),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.952001105939228,48.85537151923452,43.68317056448095,13.429479067205145,55.984283193800785,104.49877967966195,40.33963353738782,89.85436468011237
-6.3146641,107.186774,21507,215,POINT (107.186774 -6.314664100000001),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.37596469882082,57.48833981867276,42.61631447005602,42.61631447005602,35.951987719153,78.99552140760987,28.750323521563416,82.12015794383142
-6.3362983,107.31269,21408,214,POINT (107.31269 -6.336298299999999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.483085898211325,58.5761987533934,56.07652924726673,47.72865101654559,41.071734127038894,90.47331087407699,15.039461909214298,96.34012348559381
-6.313325,107.187895,21510,215,POINT (107.18789499999998 -6.313325),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.39713390191105,57.483149611038925,42.6445850529538,42.6445850529538,36.136368525522784,79.17782762050085,28.6877405773001,82.22247679674305
-3.6443232,133.750722,46803,468,POINT (133.750722 -3.6443232),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792.0398500295637,150.1835833818226,179.05199475320288,150.1457824135269,228.34759074782775,377.27664011420126,742.9717638384494,744.1706584690724
-3.6442054,133.750085,46808,468,POINT (133.750085 -3.6442053999999997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792.1081091344637,150.1396064785023,178.9825997780576,150.101955299287,228.4185251201957,377.3486265637275,742.9003347257261,744.0993337038482
-2.0971511,132.8666034,46804,468,POINT (132.8666034 -2.0971511000000005),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883.9889987874876,48.99656279644247,111.95991629129841,49.13184088860638,97.02796968356999,378.29671416894155,609.6747862135257,609.1405406520624
-0.8042683,134.0410667,47507,475,POINT (134.0410667 -0.8042683000000002),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777.9589727006746,208.22077091446135,273.4076921169889,208.32556138975147,140.23789027478745,462.7617094440056,741.7274588808856,670.1420179095829
-0.8035033,134.041435,47506,475,POINT (134.04143499999998 -0.8035033000000001),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777.9414598058096,208.31515432496468,273.4085246386721,208.41994657365413,140.30505451235197,462.7950957328202,741.777587333187,670.1582011971203
-0.803935,134.0414033,47510,475,POINT (134.04140330000004 -0.803935),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777.9324043592175,208.27134284947994,273.39045938012407,208.3761281299963,140.2856234847229,462.795785482228,741.7687863156847,670.1679293422129
-6.9286575,109.1973019,24102,241,POINT (109.19730189999999 -6.928657499999999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.451086105461435,180.13746537899542,55.653747517654544,93.0691822156361,90.19264878341686,294.2136322457256,87.38763999663088,315.5368789104354
-6.3388457,107.0383985,21602,216,POINT (107.0383985 -6.3388456999999985),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57928868742372,48.642048206330486,31.899165178325884,31.899165178325884,31.17770763202397,63.5297770137964,17.96973251231251,66.34859159905842
-6.315095,107.1869633,21506,215,POINT (107.18696329999999 -6.3150949999999995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.32667407823989,57.53605991775335,42.65954034823318,42.65954034823318,35.9142634765601,78.9902569829272,28.713466079617024,82.14790309109407
-3.2962472,128.9576979,44905,449,POINT (128.9576979 -3.296247199999999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.7154037037753,474.75092758185923,97.59465172479372,173.47859291278917,62.108107615619375,335.00426731267686,260.3085915110253,265.1905076283762
2.3248149,99.0129354,1606,16,POINT (99.0129354 2.3248149),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.69437171777599,388.225517443785,71.14636397916502,166.04158312166805,37.95019908348879,90.46754059745548,392.38984346024307,124.68186188168788
2.3235091,99.0086441,1607,16,POINT (99.0086441 2.3235091),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.624832731957476,388.08265379447147,70.84193874919646,166.08500959406018,37.72162748157253,90.35553088919957,392.2424955913669,125.00391854345119
2.3233327,99.0086828,1604,16,POINT (99.0086828 2.3233327000000004),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.6047441896534,388.1014165974163,70.82503324360835,166.1051283788751,37.70301745869645,90.33561879256195,392.26118934497134,125.02026308811188
-2.936382,119.3634297,44107,441,POINT (119.36342970000001 -2.936382),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.03377957955926,153.72228583435484,244.1323881007499,191.0620969026263,27.90600387138101,228.14222563915038,208.57470975366897,239.84254147567387
-3.2963366,128.9572343,44910,449,POINT (128.9572343 -3.2963366),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.6880849997042,474.8034863710392,97.54414603636236,173.5310326625119,62.05788762431755,335.0298970483346,260.2821301928706,265.16506521801614
-6.3392862,107.0377387,21601,216,POINT (107.03773869999999 -6.339286200000001),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.617063528158372,48.6432348175898,31.892395137076775,31.892395137076775,31.13792202142979,63.44130119734362,17.88461636437902,66.28763982502973
-2.9368231,119.3664732,44108,441,POINT (119.3664732 -2.9368231),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.22243005084176,153.4476251038903,243.84822415404778,190.73128263587614,27.706315525119127,227.81780285584645,208.48052688684945,239.51520423835137
-2.9368331,119.3668811,44105,441,POINT (119.36688110000001 -2.9368331),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.242874771019096,153.41470337330443,243.80777942991105,190.68631253994215,27.684640629380542,227.77333984557347,208.4733698464555,239.47367668607887
-2.9362871,119.3632939,44106,441,POINT (119.3632939 -2.9362871),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.01779836181193,153.74046238058443,244.14144622901802,191.07588875499601,27.922399645420626,228.15519607673133,208.58723174860478,239.86072801429756
-7.1542051,113.4650132,27102,271,POINT (113.46501319999999 -7.154205099999998),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.57962939727862,641.6235978940457,79.95529303929959,61.25748655634069,22.673736835753957,402.30121446668176,80.7657666851815,92.3627749193119
-3.3054326,128.9724077,45005,450,POINT (128.9724077 -3.3054325999999996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686.5747330886078,473.3530696337548,98.60240471218,171.98305432918093,63.0926193731767,335.469490776007,262.15807438585995,267.0271582891808
-0.4723433,101.7467483,4507,45,POINT (101.74674829999998 -0.4723433000000001),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.61319361330266,724.6293963394277,163.90748110193115,58.68371410681006,43.73368493397629,104.10964916174845,151.62333134007375,496.75274753108084
-7.3533732,112.7211183,26507,265,POINT (112.72111829999999 -7.353373200000002),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,22.075296649780935,565.3716865189233,17.617475906998074,22.130207618287074,24.826288650910115,462.611035200448,1.9640170665406118,25.59812343113618
-3.2171894,128.9797048,44809,448,POINT (128.9797048 -3.2171894),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679.8816172391803,470.6591958297462,103.99879039319408,170.1783582668379,68.73995132862429,325.8658350566276,255.39959076117125,260.1069085382497
-3.2172231,128.9800816,44808,448,POINT (128.98008160000003 -3.2172231),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679.9129241737372,470.61864538880513,104.03293179912616,170.1367990688707,68.77280444682202,325.8562176428563,255.43088819403545,260.13754178059617
-3.218464,128.9784382,44807,448,POINT (128.9784382 -3.2184640000000004),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679.8897632538433,470.8238190127866,103.80499137515524,170.32939744464122,68.5438652478759,326.045080702521,255.40786002755704,260.1198287064026
-3.1025136,130.4871789,45201,452,POINT (130.48717890000003 -3.1025135999999995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,795.7156166729337,303.8807594183026,203.64038303009374,1.9493037706766336,142.2526577308146,303.6761532949277,383.5312852732982,385.8769780712311
-3.1019534,130.4870526,45202,452,POINT (130.4870526 -3.1019533999999997),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,795.666390074872,303.879348102788,203.64860093850564,1.9758579956015287,142.1886749697295,303.6121382125817,383.4903729002326,385.8351444023815
-3.1024205,130.4869156,45203,452,POINT (130.4869156 -3.1024205000000005),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,795.6860576735118,303.906701782619,203.668605166919,1.980058804891645,142.23526132110644,303.65970977559283,383.5004604468588,385.84623569275203
-3.1030449,130.4864709,45204,452,POINT (130.4864709 -3.1030449),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,795.6892789059552,303.97153498947165,203.7243565278075,2.0167372928835285,142.2902568463096,303.7170447875561,383.48802538778193,385.8353965950952
-1.2442783,116.8423317,36304,363,POINT (116.8423317 -1.2442782999999997),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,290.7188133833122,165.00546307734533,4.634581697722005,2.516985462567498,138.18618693995816,130.98016238463717,174.56900797824866,271.77122180376983
-0.9720883,117.05293,35905,359,POINT (117.05293 -0.9720883),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.795087502293,127.91770521486784,42.81759757083488,10.854840996804365,171.4222307204556,167.71974151332924,137.5718365467929,309.5932978077056
-1.2437077,116.8433536,36305,363,POINT (116.84335359999997 -1.2437077),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,290.6483639288267,164.89987667383397,4.763459215178401,2.6466780419010982,138.2578205051685,131.11008055081106,174.4641913606331,271.8806087627611
-2.8711133,119.1358696,44001,440,POINT (119.1358696 -2.8711133),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4151290189203,177.26427694867323,253.293583043065,210.0201004930261,49.90269654419314,252.02641892105783,220.5248241250894,264.344457924418
-2.8727926,119.1347536,44003,440,POINT (119.13475359999997 -2.8727925999999995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.60573400176549,177.23632426755591,253.1226277266171,209.8642882402467,49.87861379814657,252.17463729675893,220.37342904512474,264.5322097313261
-2.8724104,119.1351704,44004,440,POINT (119.13517040000002 -2.8724104),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.56180446760507,177.2289223344287,253.15935711273937,209.9175689711826,49.870055726877084,252.12293460747324,220.40347007598803,264.4728067249663
-6.0060614,107.2370964,21305,213,POINT (107.2370964 -6.006061399999999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.934229325308085,48.85740566344181,43.66751924664838,13.47068726780826,55.97027025699703,104.46225698512397,40.31387847908767,89.84003393574419
-6.314532,107.1875965,21503,215,POINT (107.18759649999998 -6.314532),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.32285405407577,57.54730092148627,42.6866311205552,42.6866311205552,35.99817939263958,79.08259027159168,28.670077656178005,82.20868136503452
-6.3145648,107.1877147,21505,215,POINT (107.18771469999999 -6.314564799999998),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.31106644324507,57.55960960532754,42.69977108254378,42.69977108254378,35.99940964016515,79.09226410106328,28.656476316936335,82.22222788322289
-6.3123434,107.1890422,21509,215,POINT (107.18904220000002 -6.3123434),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.38841956191048,57.5070953322825,42.69688755790497,42.69688755790497,36.28447927575267,79.34305958656867,28.60891721830347,82.33357261829418
-6.3390403,107.0373094,21607,216,POINT (107.0373094 -6.3390403),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.582764505566463,48.59408407237022,31.841204548304603,31.841204548304603,31.17129950780088,63.41755660352811,17.874871667023207,66.23499622807434
-6.3391418,107.0373913,21606,216,POINT (107.0373913 -6.339141799999999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.59535036771402,48.60858500343458,31.855776492452797,31.855776492452797,31.158862667982962,63.418615325553894,17.872040064368406,66.24637150443029
-6.3388698,107.0373341,21610,216,POINT (107.0373341 -6.338869799999999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.564279789260084,48.57957640863407,31.827891574350186,31.827891574350186,31.189890447555822,63.430657672703795,17.891263027792135,66.23352247616957
-6.0060833,107.2376117,21304,213,POINT (107.2376117 -6.006083299999999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.98774288415943,48.91479844933791,43.721896000465236,13.43816786441877,56.02523756520109,104.50143470938386,40.36293268335326,89.89488773616601
-6.0063054,107.2369317,21310,213,POINT (107.2369317 -6.0063054),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.90807209867817,48.84105546740436,43.64226556756762,13.503532030964374,55.94574211300158,104.43003287500063,40.28463525396071,89.8153575575141
-0.272261,103.5949705,4710,47,POINT (103.59497049999999 -0.2722609999999999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.961675770798,632.8057395230865,111.17406142605907,140.7238766236914,133.62603926282148,167.70591946313652,113.51086869665959,612.9244478661874
-0.2731053,103.5951705,4701,47,POINT (103.5951705 -0.2731053),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.9358526539073,632.7109431955649,111.13078448201335,140.62888256117247,133.6940907072729,167.7611023570971,113.50484374462249,613.0031237865438
-0.2718661,103.5957341,4702,47,POINT (103.59573409999999 -0.2718661),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.0573413385187,632.8106957038927,111.10148409841435,140.7635022496936,133.54381189685463,167.61646706435113,113.41966405445112,612.9594357550548
-0.2723828,103.5955669,4703,47,POINT (103.5955669 -0.2723827999999999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.0132936577654,632.7659849771852,111.10633249409943,140.7069877280042,133.60248723884123,167.67173990588716,113.44772524088994,612.9833258080906
-0.2705808,103.5961168,4709,47,POINT (103.59611679999999 -0.2705808),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.16369639998817,632.9234509761869,111.09316164909569,140.9042808913436,133.39981613492284,167.4814574307439,113.3536160980355,612.8972484764906
-0.4732564,101.7456034,4501,45,POINT (101.74560339999998 -0.4732563999999999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.47306457809286,724.6338205514292,163.75213580218917,58.83412630423581,43.67706262235163,104.00690259933495,151.46844271016496,496.77445540368007
-0.4728918,101.7456057,4503,45,POINT (101.7456057 -0.4728918),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.4788493970444,724.6646864642621,163.76686768276411,58.79842909390343,43.65626868956922,104.04749181649626,151.48282925468854,496.739764601107
-0.4727277,101.7460551,4508,45,POINT (101.7460551 -0.4727276999999999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.53090176447607,724.6464085614648,163.82011968687544,58.75833533561034,43.689648361440824,104.0661730620249,151.53608638040382,496.7497971687599
-0.2731743,103.595184,4707,47,POINT (103.595184 -0.2731743),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.9334660379357,632.7033267817543,111.1275589026887,140.62113531263464,133.6998209128623,167.76582495836647,113.50466706928074,613.0093155472305
-0.271155,103.595569,4706,47,POINT (103.595569 -0.2711549999999999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.07943769012155,632.8903856070958,111.13766383510266,140.84348356050677,133.48630574753386,167.56975694967284,113.42445544140088,612.8934632462905
-0.4773267,101.7499183,4502,45,POINT (101.7499183 -0.4773267),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.88844205398091,723.977782721331,164.04015823374064,59.00355820801327,44.322870708290395,103.55878625553065,151.76195655803707,497.41000498163226
